-147171.831949
-19403.363411
-77269.582524
-0.100000
-18938.650832
-210998.582200
-312981.501149
-171059.690617
-211310.464213
-214755.426194
-24564.932781
-7437.696213
-395717.334352
-5466.134953
-0.100000
-73083.141775
-0.100000
-200332.225914
-0.100000
-50539.459398
